result_url,query,source,location,signal,category_hint
https://shop.agewellglobal.in,"""Powered by Shopify"" ""Uttar Pradesh"" India ""Address""",web-search,Uttar Pradesh,Powered by Shopify,wellness
https://labelharleenkaur.com,"""Powered by Shopify"" ""Punjab"" India ""Address""",web-search,Punjab,Powered by Shopify,fashion
https://bongosaj.com,"""Powered by Shopify"" ""West Bengal"" ""GSTIN"" store",web-search,West Bengal,Powered by Shopify,fashion
https://sparkcolours.in,"""Powered by Shopify"" ""West Bengal"" ""GSTIN"" store",web-search,West Bengal,Powered by Shopify,art
https://odishadesihaat.com,"""Powered by Shopify"" ""Odisha"" ""GSTIN"" store",web-search,Odisha,Powered by Shopify,food
https://fujiaka.com,"""Powered by Shopify"" ""Odisha"" ""GSTIN"" store",web-search,Odisha,Powered by Shopify,general
https://sootisaga.com,"""Powered by Shopify"" ""Assam"" ""GSTIN"" store",web-search,Assam,Powered by Shopify,fashion
https://gleeo.in,"""Powered by Shopify"" ""Bihar"" India ""Address""",web-search,Bihar,Powered by Shopify,food
https://neehaarethnic.com,"""Powered by Shopify"" ""Uttarakhand"" India ""Address""",web-search,Uttarakhand,Powered by Shopify,fashion
https://shunyaindia.in,"""Powered by Shopify"" ""Uttarakhand"" India ""Address""",web-search,Uttarakhand,Powered by Shopify,wellness
https://kartperfumes.com/search,"""Powered by Shopify"" ""Uttarakhand"" India ""Address""",web-search,Uttarakhand,Powered by Shopify,beauty
https://skybags.co.in/a/store/ev7-exclusive-store-pvt-ltd-anishabad,"""Powered by Shopify"" ""Bihar"" India ""Address""",web-search,Bihar,Powered by Shopify,accessories
https://shoegallerystore.com,"""Powered by Shopify"" ""Vadodara"" India ""Address""",web-search,Vadodara,Powered by Shopify,footwear
https://zipbypayalzinal.com,"""Powered by Shopify"" ""Vadodara"" India ""Address""",web-search,Vadodara,Powered by Shopify,fashion
https://onomie.in,"""Powered by Shopify"" ""Chandigarh"" India ""Address""",web-search,Chandigarh,Powered by Shopify,kids
https://greenopia.in/products/greenopia-immunity-combo,"""Powered by Shopify"" ""Vadodara"" India ""Address""",web-search,Vadodara,Powered by Shopify,wellness
https://lushliving.online,"""Powered by Shopify"" ""Guwahati"" India ""Address""",web-search,Guwahati,Powered by Shopify,food
https://modenaworks.com/pages/shipping-policy,"""Powered by Shopify"" ""Vadodara"" India ""Address""",web-search,Vadodara,Powered by Shopify,home decor
https://shoplea.in,"""Powered by Shopify"" ""Chandigarh"" India ""Address""",web-search,Chandigarh,Powered by Shopify,footwear
https://shoppalash.com/policies/shipping-policy,"""Powered by Shopify"" ""Vadodara"" India ""Address""",web-search,Vadodara,Powered by Shopify,fashion
https://kindsoul.in/cart,"""Powered by Shopify"" ""Jodhpur"" India ""Address""",web-search,Jodhpur,Powered by Shopify,footwear
https://odesi.in/policies/privacy-policy,"""Powered by Shopify"" ""Bhubaneswar"" India ""Address""",web-search,Bhubaneswar,Powered by Shopify,fashion
https://indianhub.com/pages/shipping-policy-returns,"""Powered by Shopify"" ""Jodhpur"" India ""Address""",web-search,Jodhpur,Powered by Shopify,furniture
https://elevatebuy.com/collections/tea-coffee,"""Powered by Shopify"" ""Bhubaneswar"" India ""Address""",web-search,Bhubaneswar,Powered by Shopify,food
https://hansahandicraft.com/apps/page/wishlist,"""Powered by Shopify"" ""Jodhpur"" India ""Address""",web-search,Jodhpur,Powered by Shopify,home decor
